11 600 0 30
11 601 1 33
11 602 0 36
11 603 0 39
11 604 0 42
11 605 0 45
11 606 0 48
11 607 0 51
11 608 0 54
11 609 0 57
11 610 0 60
11 611 0 63
11 612 0 66
11 613 0 69
